model_name,metric_name,score,Model,Index
llama3.1v2,Cosine,0.9999999999999992,llama3.1v2,898
llama3.1v2,Levenshtein,1.0,llama3.1v2,898
llama3.1v2,BLEU,1.0,llama3.1v2,899
llama3.1v2,Cosine,1.0,llama3.1v2,899
llama3.1v2,Levenshtein,1.0,llama3.1v2,899
llama3.1v2,BLEU,1.0,llama3.1v2,900
llama3.1v2,Cosine,0.9999999999999988,llama3.1v2,900
llama3.1v2,Levenshtein,1.0,llama3.1v2,900
llama3.1v2,BLEU,1.0,llama3.1v2,901
llama3.1v2,Cosine,1.0,llama3.1v2,901
llama3.1v2,Levenshtein,1.0,llama3.1v2,901
llama3.1v2,BLEU,1.0,llama3.1v2,902
llama3.1v2,Cosine,0.9999999999999986,llama3.1v2,902
llama3.1v2,Levenshtein,1.0,llama3.1v2,902
llama3.1v2,BLEU,1.0,llama3.1v2,903
llama3.1v2,Cosine,1.0,llama3.1v2,903
llama3.1v2,Levenshtein,1.0,llama3.1v2,903
llama3.1v2,BLEU,1.0,llama3.1v2,904
llama3.1v2,Cosine,1.0,llama3.1v2,904
llama3.1v2,Levenshtein,1.0,llama3.1v2,904
llama3.1v2,BLEU,1.0,llama3.1v2,905
llama3.1v2,Cosine,0.9999999999999988,llama3.1v2,905
llama3.1v2,Levenshtein,1.0,llama3.1v2,905
llama3.1v2,BLEU,1.0,llama3.1v2,906
llama3.1v2,Cosine,1.0,llama3.1v2,906
llama3.1v2,Levenshtein,1.0,llama3.1v2,906
llama3.1v2,BLEU,1.0,llama3.1v2,907
llama3.1v2,Cosine,0.9999999999999994,llama3.1v2,907
llama3.1v2,Levenshtein,1.0,llama3.1v2,907
llama3.1v2,BLEU,1.0,llama3.1v2,908
llama3.1v2,Cosine,1.0,llama3.1v2,908
llama3.1v2,Levenshtein,1.0,llama3.1v2,908
llama3.1v2,BLEU,1.0,llama3.1v2,909
llama3.1v2,Cosine,1.0,llama3.1v2,909
llama3.1v2,Levenshtein,1.0,llama3.1v2,909
llama3.1v2,BLEU,1.0,llama3.1v2,910
llama3.1v2,Cosine,1.0,llama3.1v2,910
llama3.1v2,Levenshtein,1.0,llama3.1v2,910
llama3.1v2,BLEU,1.0,llama3.1v2,911
llama3.1v2,Cosine,0.9999999999999984,llama3.1v2,911
llama3.1v2,Levenshtein,1.0,llama3.1v2,911
llama3.1v2,BLEU,1.0,llama3.1v2,912
llama3.1v2,Cosine,0.999999999999999,llama3.1v2,912
llama3.1v2,Levenshtein,1.0,llama3.1v2,912
llama3.1v2,BLEU,1.0,llama3.1v2,913
llama3.1v2,Cosine,0.9999999999999997,llama3.1v2,913
llama3.1v2,Levenshtein,1.0,llama3.1v2,913
llama3.1v2,BLEU,1.0,llama3.1v2,914
llama3.1v2,Cosine,0.9999999999999996,llama3.1v2,914
llama3.1v2,Levenshtein,1.0,llama3.1v2,914
llama3.1v2,BLEU,1.0,llama3.1v2,915
llama3.1v2,Cosine,1.0,llama3.1v2,915
llama3.1v2,Levenshtein,1.0,llama3.1v2,915
llama3.1v2,BLEU,1.0,llama3.1v2,916
llama3.1v2,Cosine,0.9999999999999993,llama3.1v2,916
llama3.1v2,Levenshtein,1.0,llama3.1v2,916
llama3.1v2,BLEU,1.0,llama3.1v2,917
llama3.1v2,Cosine,0.9999999999999996,llama3.1v2,917
llama3.1v2,Levenshtein,1.0,llama3.1v2,917
llama3.1v2,BLEU,1.0,llama3.1v2,918
llama3.1v2,Cosine,1.0,llama3.1v2,918
llama3.1v2,Levenshtein,1.0,llama3.1v2,918
llama3.1v2,BLEU,1.0,llama3.1v2,919
llama3.1v2,Cosine,0.9999999999999993,llama3.1v2,919
llama3.1v2,Levenshtein,1.0,llama3.1v2,919
llama3.1v2,BLEU,1.0,llama3.1v2,920
llama3.1v2,Cosine,1.0,llama3.1v2,920
llama3.1v2,Levenshtein,1.0,llama3.1v2,920
llama3.1v2,BLEU,1.0,llama3.1v2,921
llama3.1v2,Cosine,1.0,llama3.1v2,921
llama3.1v2,Levenshtein,1.0,llama3.1v2,921
llama3.1v2,BLEU,1.0,llama3.1v2,922
llama3.1v2,Cosine,0.999999999999999,llama3.1v2,922
llama3.1v2,Levenshtein,1.0,llama3.1v2,922
llama3.1v2,BLEU,1.0,llama3.1v2,923
llama3.1v2,Cosine,1.0,llama3.1v2,923
llama3.1v2,Levenshtein,1.0,llama3.1v2,923
llama3.1v2,BLEU,1.0,llama3.1v2,924
llama3.1v2,Cosine,0.9999999999999994,llama3.1v2,924
llama3.1v2,Levenshtein,1.0,llama3.1v2,924
llama3.1v2,BLEU,1.0,llama3.1v2,925
llama3.1v2,Cosine,0.9999999999999987,llama3.1v2,925
llama3.1v2,Levenshtein,1.0,llama3.1v2,925
llama3.1v2,BLEU,1.0,llama3.1v2,926
llama3.1v2,Cosine,1.0,llama3.1v2,926
llama3.1v2,Levenshtein,1.0,llama3.1v2,926
llama3.1v2,BLEU,1.0,llama3.1v2,927
llama3.1v2,Cosine,1.0,llama3.1v2,927
llama3.1v2,Levenshtein,1.0,llama3.1v2,927
llama3.1v2,BLEU,1.0,llama3.1v2,928
llama3.1v2,Cosine,0.9999999999999973,llama3.1v2,928
llama3.1v2,Levenshtein,1.0,llama3.1v2,928
llama3.1v2,BLEU,1.0,llama3.1v2,929
llama3.1v2,Cosine,0.9999999999999999,llama3.1v2,929
llama3.1v2,Levenshtein,1.0,llama3.1v2,929
llama3.1v2,BLEU,1.0,llama3.1v2,930
llama3.1v2,Cosine,1.0,llama3.1v2,930
llama3.1v2,Levenshtein,1.0,llama3.1v2,930
llama3.1v2,BLEU,1.0,llama3.1v2,931
llama3.1v2,Cosine,1.0,llama3.1v2,931
llama3.1v2,Levenshtein,1.0,llama3.1v2,931
llama3.1v2,BLEU,1.0,llama3.1v2,932
llama3.1v2,Cosine,1.0,llama3.1v2,932
llama3.1v2,Levenshtein,1.0,llama3.1v2,932
llama3.1v2,BLEU,1.0,llama3.1v2,933
llama3.1v2,Cosine,1.0,llama3.1v2,933
llama3.1v2,Levenshtein,1.0,llama3.1v2,933
llama3.1v2,BLEU,1.0,llama3.1v2,934
llama3.1v2,Cosine,1.0,llama3.1v2,934
llama3.1v2,Levenshtein,1.0,llama3.1v2,934
llama3.1v2,BLEU,1.0,llama3.1v2,935
llama3.1v2,Cosine,0.9999999999999999,llama3.1v2,935
llama3.1v2,Levenshtein,1.0,llama3.1v2,935
llama3.1v2,BLEU,1.0,llama3.1v2,936
llama3.1v2,Cosine,1.0,llama3.1v2,936
llama3.1v2,Levenshtein,1.0,llama3.1v2,936
llama3.1v2,BLEU,1.0,llama3.1v2,937
llama3.1v2,Cosine,1.0,llama3.1v2,937
llama3.1v2,Levenshtein,1.0,llama3.1v2,937
llama3.1v2,BLEU,1.0,llama3.1v2,938
llama3.1v2,Cosine,0.9999999999999996,llama3.1v2,938
llama3.1v2,Levenshtein,1.0,llama3.1v2,938
llama3.1v2,BLEU,1.0,llama3.1v2,939
llama3.1v2,Cosine,1.0,llama3.1v2,939
llama3.1v2,Levenshtein,1.0,llama3.1v2,939
llama3.1v2,BLEU,1.0,llama3.1v2,940
llama3.1v2,Cosine,1.0,llama3.1v2,940
llama3.1v2,Levenshtein,1.0,llama3.1v2,940
llama3.1v2,BLEU,1.0,llama3.1v2,941
llama3.1v2,Cosine,1.0,llama3.1v2,941
llama3.1v2,Levenshtein,1.0,llama3.1v2,941
llama3.1v2,BLEU,1.0,llama3.1v2,942
llama3.1v2,Cosine,0.999999999999998,llama3.1v2,942
llama3.1v2,Levenshtein,1.0,llama3.1v2,942
llama3.1v2,BLEU,1.0,llama3.1v2,943
llama3.1v2,Cosine,1.0,llama3.1v2,943
llama3.1v2,Levenshtein,1.0,llama3.1v2,943
llama3.1v2,BLEU,1.0,llama3.1v2,944
llama3.1v2,Cosine,1.0,llama3.1v2,944
llama3.1v2,Levenshtein,1.0,llama3.1v2,944
llama3.1v2,BLEU,1.0,llama3.1v2,945
llama3.1v2,Cosine,1.0,llama3.1v2,945
llama3.1v2,Levenshtein,1.0,llama3.1v2,945
llama3.1v2,BLEU,1.0,llama3.1v2,946
llama3.1v2,Cosine,1.0,llama3.1v2,946
llama3.1v2,Levenshtein,1.0,llama3.1v2,946
llama3.1v2,BLEU,1.0,llama3.1v2,947
llama3.1v2,Cosine,1.0,llama3.1v2,947
llama3.1v2,Levenshtein,1.0,llama3.1v2,947
llama3.1v2,BLEU,1.0,llama3.1v2,948
llama3.1v2,Cosine,1.0,llama3.1v2,948
llama3.1v2,Levenshtein,1.0,llama3.1v2,948
llama3.1v2,BLEU,1.0,llama3.1v2,949
llama3.1v2,Cosine,0.9999999999999987,llama3.1v2,949
llama3.1v2,Levenshtein,1.0,llama3.1v2,949
llama3.1v2,BLEU,1.0,llama3.1v2,950
llama3.1v2,Cosine,1.0,llama3.1v2,950
llama3.1v2,Levenshtein,1.0,llama3.1v2,950
llama3.1v2,BLEU,1.0,llama3.1v2,951
llama3.1v2,Cosine,1.0,llama3.1v2,951
llama3.1v2,Levenshtein,1.0,llama3.1v2,951
llama3.1v2,BLEU,1.0,llama3.1v2,952
llama3.1v2,Cosine,0.9999999999999993,llama3.1v2,952
llama3.1v2,Levenshtein,1.0,llama3.1v2,952
llama3.1v2,BLEU,1.0,llama3.1v2,953
llama3.1v2,Cosine,1.0,llama3.1v2,953
llama3.1v2,Levenshtein,1.0,llama3.1v2,953
llama3.1v2,BLEU,1.0,llama3.1v2,954
llama3.1v2,Cosine,0.9999999999999991,llama3.1v2,954
llama3.1v2,Levenshtein,1.0,llama3.1v2,954
llama3.1v2,BLEU,1.0,llama3.1v2,955
llama3.1v2,Cosine,0.9999999999999994,llama3.1v2,955
llama3.1v2,Levenshtein,1.0,llama3.1v2,955
llama3.1v2,BLEU,1.0,llama3.1v2,956
llama3.1v2,Cosine,0.9999999999999983,llama3.1v2,956
llama3.1v2,Levenshtein,1.0,llama3.1v2,956
llama3.1v2,BLEU,1.0,llama3.1v2,957
llama3.1v2,Cosine,0.9999999999999986,llama3.1v2,957
llama3.1v2,Levenshtein,1.0,llama3.1v2,957
llama3.1v2,BLEU,1.0,llama3.1v2,958
llama3.1v2,Cosine,1.0,llama3.1v2,958
llama3.1v2,Levenshtein,1.0,llama3.1v2,958
llama3.1v2,BLEU,1.0,llama3.1v2,959
llama3.1v2,Cosine,1.0,llama3.1v2,959
llama3.1v2,Levenshtein,1.0,llama3.1v2,959
llama3.1v2,BLEU,1.0,llama3.1v2,960
llama3.1v2,Cosine,1.0,llama3.1v2,960
llama3.1v2,Levenshtein,1.0,llama3.1v2,960
llama3.1v2,BLEU,1.0,llama3.1v2,961
llama3.1v2,Cosine,1.0,llama3.1v2,961
llama3.1v2,Levenshtein,1.0,llama3.1v2,961
llama3.1v2,BLEU,1.0,llama3.1v2,962
llama3.1v2,Cosine,0.9999999999999988,llama3.1v2,962
llama3.1v2,Levenshtein,1.0,llama3.1v2,962
llama3.1v2,BLEU,1.0,llama3.1v2,963
llama3.1v2,Cosine,1.0,llama3.1v2,963
llama3.1v2,Levenshtein,1.0,llama3.1v2,963
llama3.1v2,BLEU,1.0,llama3.1v2,964
llama3.1v2,Cosine,1.0,llama3.1v2,964
llama3.1v2,Levenshtein,1.0,llama3.1v2,964
llama3.1v2,BLEU,1.0,llama3.1v2,965
llama3.1v2,Cosine,1.0,llama3.1v2,965
llama3.1v2,Levenshtein,1.0,llama3.1v2,965
llama3.1v2,BLEU,1.0,llama3.1v2,966
llama3.1v2,Cosine,1.0,llama3.1v2,966
llama3.1v2,Levenshtein,1.0,llama3.1v2,966
llama3.1v2,BLEU,1.0,llama3.1v2,967
llama3.1v2,Cosine,0.9999999999999989,llama3.1v2,967
llama3.1v2,Levenshtein,1.0,llama3.1v2,967
llama3.1v2,BLEU,1.0,llama3.1v2,968
llama3.1v2,Cosine,0.9999999999999991,llama3.1v2,968
llama3.1v2,Levenshtein,1.0,llama3.1v2,968
llama3.1v2,BLEU,1.0,llama3.1v2,969
llama3.1v2,Cosine,1.0,llama3.1v2,969
llama3.1v2,Levenshtein,1.0,llama3.1v2,969
llama3.1v2,BLEU,1.0,llama3.1v2,970
llama3.1v2,Cosine,0.9999999999999992,llama3.1v2,970
llama3.1v2,Levenshtein,1.0,llama3.1v2,970
llama3.1v2,BLEU,1.0,llama3.1v2,971
llama3.1v2,Cosine,1.0,llama3.1v2,971
llama3.1v2,Levenshtein,1.0,llama3.1v2,971
llama3.1v2,BLEU,1.0,llama3.1v2,972
llama3.1v2,Cosine,1.0,llama3.1v2,972
llama3.1v2,Levenshtein,1.0,llama3.1v2,972
llama3.1v2,BLEU,1.0,llama3.1v2,973
llama3.1v2,Cosine,1.0,llama3.1v2,973
llama3.1v2,Levenshtein,1.0,llama3.1v2,973
llama3.1v2,BLEU,1.0,llama3.1v2,974
llama3.1v2,Cosine,0.9999999999999996,llama3.1v2,974
llama3.1v2,Levenshtein,1.0,llama3.1v2,974
llama3.1v2,BLEU,1.0,llama3.1v2,975
llama3.1v2,Cosine,0.9999999999999992,llama3.1v2,975
llama3.1v2,Levenshtein,1.0,llama3.1v2,975
llama3.1v2,BLEU,1.0,llama3.1v2,976
llama3.1v2,Cosine,0.9999999999999979,llama3.1v2,976
llama3.1v2,Levenshtein,1.0,llama3.1v2,976
llama3.1v2,BLEU,1.0,llama3.1v2,977
llama3.1v2,Cosine,1.0,llama3.1v2,977
llama3.1v2,Levenshtein,1.0,llama3.1v2,977
llama3.1v2,BLEU,1.0,llama3.1v2,978
llama3.1v2,Cosine,1.0,llama3.1v2,978
llama3.1v2,Levenshtein,1.0,llama3.1v2,978
llama3.1v2,BLEU,1.0,llama3.1v2,979
llama3.1v2,Cosine,1.0,llama3.1v2,979
llama3.1v2,Levenshtein,1.0,llama3.1v2,979
llama3.1v2,BLEU,1.0,llama3.1v2,980
llama3.1v2,Cosine,0.9999999999999997,llama3.1v2,980
llama3.1v2,Levenshtein,1.0,llama3.1v2,980
llama3.1v2,BLEU,1.0,llama3.1v2,981
llama3.1v2,Cosine,1.0,llama3.1v2,981
llama3.1v2,Levenshtein,1.0,llama3.1v2,981
llama3.1v2,BLEU,1.0,llama3.1v2,982
llama3.1v2,Cosine,1.0,llama3.1v2,982
llama3.1v2,Levenshtein,1.0,llama3.1v2,982
llama3.1v2,BLEU,1.0,llama3.1v2,983
llama3.1v2,Cosine,0.9999999999999989,llama3.1v2,983
llama3.1v2,Levenshtein,1.0,llama3.1v2,983
llama3.1v2,BLEU,1.0,llama3.1v2,984
llama3.1v2,Cosine,0.9999999999999993,llama3.1v2,984
llama3.1v2,Levenshtein,1.0,llama3.1v2,984
llama3.1v2,BLEU,1.0,llama3.1v2,985
llama3.1v2,Cosine,0.9999999999999996,llama3.1v2,985
llama3.1v2,Levenshtein,1.0,llama3.1v2,985
llama3.1v2,BLEU,1.0,llama3.1v2,986
llama3.1v2,Cosine,1.0,llama3.1v2,986
llama3.1v2,Levenshtein,1.0,llama3.1v2,986
llama3.1v2,BLEU,1.0,llama3.1v2,987
llama3.1v2,Cosine,1.0,llama3.1v2,987
llama3.1v2,Levenshtein,1.0,llama3.1v2,987
llama3.1v2,BLEU,1.0,llama3.1v2,988
llama3.1v2,Cosine,1.0,llama3.1v2,988
llama3.1v2,Levenshtein,1.0,llama3.1v2,988
llama3.1v2,BLEU,1.0,llama3.1v2,989
llama3.1v2,Cosine,1.0,llama3.1v2,989
llama3.1v2,Levenshtein,1.0,llama3.1v2,989
llama3.1v2,BLEU,1.0,llama3.1v2,990
llama3.1v2,Cosine,1.0,llama3.1v2,990
llama3.1v2,Levenshtein,1.0,llama3.1v2,990
llama3.1v2,BLEU,1.0,llama3.1v2,991
llama3.1v2,Cosine,0.9999999999999991,llama3.1v2,991
llama3.1v2,Levenshtein,1.0,llama3.1v2,991
llama3.1v2,BLEU,1.0,llama3.1v2,992
llama3.1v2,Cosine,1.0,llama3.1v2,992
llama3.1v2,Levenshtein,1.0,llama3.1v2,992
llama3.1v2,BLEU,1.0,llama3.1v2,993
llama3.1v2,Cosine,0.9999999999999992,llama3.1v2,993
llama3.1v2,Levenshtein,1.0,llama3.1v2,993
llama3.1v2,BLEU,1.0,llama3.1v2,994
llama3.1v2,Cosine,0.9999999999999997,llama3.1v2,994
llama3.1v2,Levenshtein,1.0,llama3.1v2,994
llama3.1v2,BLEU,1.0,llama3.1v2,995
llama3.1v2,Cosine,0.9999999999999993,llama3.1v2,995
llama3.1v2,Levenshtein,1.0,llama3.1v2,995
llama3.1v2,BLEU,1.0,llama3.1v2,996
llama3.1v2,Cosine,0.9999999999999994,llama3.1v2,996
llama3.1v2,Levenshtein,1.0,llama3.1v2,996
llama3.1v2,BLEU,1.0,llama3.1v2,997
llama3.1v2,Cosine,1.0,llama3.1v2,997
llama3.1v2,Levenshtein,1.0,llama3.1v2,997
llama3.1v2,BLEU,1.0,llama3.1v2,998
llama3.1v2,Cosine,1.0,llama3.1v2,998
llama3.1v2,Levenshtein,1.0,llama3.1v2,998
llama3.1v2,BLEU,1.0,llama3.1v2,999
llama3.1v2,Cosine,1.0,llama3.1v2,999
llama3.1v2,Levenshtein,1.0,llama3.1v2,999
llama3.1v2,BLEU,1.0,llama3.1v2,1000
llama3.1v2,Cosine,0.9999999999999982,llama3.1v2,1000
llama3.1v2,Levenshtein,1.0,llama3.1v2,1000
llama3.1v2,BLEU,1.0,llama3.1v2,1001
llama3.1v2,Cosine,0.9999999999999993,llama3.1v2,1001
llama3.1v2,Levenshtein,1.0,llama3.1v2,1001
llama3.1v2,BLEU,1.0,llama3.1v2,1002
llama3.1v2,Cosine,1.0,llama3.1v2,1002
llama3.1v2,Levenshtein,1.0,llama3.1v2,1002
llama3.1v2,BLEU,1.0,llama3.1v2,1003
llama3.1v2,Cosine,0.9999999999999992,llama3.1v2,1003
llama3.1v2,Levenshtein,1.0,llama3.1v2,1003
mixtral8x7b,BLEU,0.3910817693764584,mixtral8x7b,1
mixtral8x7b,Cosine,0.6935487064188299,mixtral8x7b,1
mixtral8x7b,Levenshtein,0.6444675685050295,mixtral8x7b,1
mixtral8x7b,BLEU,0.002786282906018226,mixtral8x7b,2
mixtral8x7b,Cosine,0.43852874047025237,mixtral8x7b,2
mixtral8x7b,Levenshtein,0.4887751083103584,mixtral8x7b,2
mixtral8x7b,BLEU,0.3154340170932132,mixtral8x7b,3
mixtral8x7b,Cosine,0.7064464218414606,mixtral8x7b,3
mixtral8x7b,Levenshtein,0.5745102355271847,mixtral8x7b,3
mixtral8x7b,BLEU,0.7016669084878425,mixtral8x7b,4
mixtral8x7b,Cosine,0.7932996641420129,mixtral8x7b,4
mixtral8x7b,Levenshtein,0.5171698548052547,mixtral8x7b,4
mixtral8x7b,BLEU,0.5984061571867139,mixtral8x7b,5
mixtral8x7b,Cosine,0.38499892189208157,mixtral8x7b,5
mixtral8x7b,Levenshtein,0.31645935782470347,mixtral8x7b,5
mixtral8x7b,BLEU,3.701727339911267e-07,mixtral8x7b,6
mixtral8x7b,Cosine,0.40524130842866185,mixtral8x7b,6
mixtral8x7b,Levenshtein,0.4360215053763441,mixtral8x7b,6
mixtral8x7b,BLEU,0.19758033813177298,mixtral8x7b,7
mixtral8x7b,Cosine,0.44994507009087453,mixtral8x7b,7
mixtral8x7b,Levenshtein,0.5048032228075612,mixtral8x7b,7
mixtral8x7b,BLEU,0.2332425248848861,mixtral8x7b,8
mixtral8x7b,Cosine,0.675374073851272,mixtral8x7b,8
mixtral8x7b,Levenshtein,0.6167441860465117,mixtral8x7b,8
mixtral8x7b,BLEU,0.00213035498035853,mixtral8x7b,9
mixtral8x7b,Cosine,0.3208363403672152,mixtral8x7b,9
mixtral8x7b,Levenshtein,0.4416747809152872,mixtral8x7b,9
mixtral8x7b,BLEU,0.17270225412034002,mixtral8x7b,10
mixtral8x7b,Cosine,0.7937816014025271,mixtral8x7b,10
mixtral8x7b,Levenshtein,0.6488095238095238,mixtral8x7b,10
mixtral8x7b,BLEU,0.31634340504978375,mixtral8x7b,11
mixtral8x7b,Cosine,0.766790584132549,mixtral8x7b,11
mixtral8x7b,Levenshtein,0.6092023307213181,mixtral8x7b,11
mixtral8x7b,BLEU,0.0059511183870866145,mixtral8x7b,12
mixtral8x7b,Cosine,0.2156513014381906,mixtral8x7b,12
mixtral8x7b,Levenshtein,0.42265608238575414,mixtral8x7b,12
mixtral8x7b,BLEU,0.28300421712412904,mixtral8x7b,13
mixtral8x7b,Cosine,0.7013521167657937,mixtral8x7b,13
mixtral8x7b,Levenshtein,0.570392749244713,mixtral8x7b,13
mixtral8x7b,BLEU,0.5054970767739775,mixtral8x7b,14
mixtral8x7b,Cosine,0.45651062909063667,mixtral8x7b,14
mixtral8x7b,Levenshtein,0.5069823922282939,mixtral8x7b,14
mixtral8x7b,BLEU,0.2208558861142354,mixtral8x7b,15
mixtral8x7b,Cosine,0.8457261656427262,mixtral8x7b,15
mixtral8x7b,Levenshtein,0.7693974859124404,mixtral8x7b,15
mixtral8x7b,BLEU,0.3180101135973271,mixtral8x7b,16
mixtral8x7b,Cosine,0.5364877792883722,mixtral8x7b,16
mixtral8x7b,Levenshtein,0.5160546048836763,mixtral8x7b,16
mixtral8x7b,BLEU,0.005540644776561413,mixtral8x7b,17
mixtral8x7b,Cosine,0.41454360983209965,mixtral8x7b,17
mixtral8x7b,Levenshtein,0.5127472975729146,mixtral8x7b,17
mixtral8x7b,BLEU,0.09202740309469679,mixtral8x7b,18
mixtral8x7b,Cosine,0.6799566636696225,mixtral8x7b,18
mixtral8x7b,Levenshtein,0.6343238326258338,mixtral8x7b,18
mixtral8x7b,BLEU,0.381717760951605,mixtral8x7b,19
mixtral8x7b,Cosine,0.8236990032207154,mixtral8x7b,19
mixtral8x7b,Levenshtein,0.6456820016142051,mixtral8x7b,19
mixtral8x7b,BLEU,0.19084721035114094,mixtral8x7b,20
mixtral8x7b,Cosine,0.7061559147291621,mixtral8x7b,20
mixtral8x7b,Levenshtein,0.5178487918939985,mixtral8x7b,20
mixtral8x7b,BLEU,0.16527717982256765,mixtral8x7b,21
mixtral8x7b,Cosine,0.6810609202194475,mixtral8x7b,21
mixtral8x7b,Levenshtein,0.6762656758012076,mixtral8x7b,21
mixtral8x7b,BLEU,0.4865645203735337,mixtral8x7b,22
mixtral8x7b,Cosine,0.5774518862710658,mixtral8x7b,22
mixtral8x7b,Levenshtein,0.6673984632272228,mixtral8x7b,22
mixtral8x7b,BLEU,0.13251710334469183,mixtral8x7b,23
mixtral8x7b,Cosine,0.5308181631190915,mixtral8x7b,23
mixtral8x7b,Levenshtein,0.4569312510062792,mixtral8x7b,23
mixtral8x7b,BLEU,0.30381513308954566,mixtral8x7b,24
mixtral8x7b,Cosine,0.8408734441496147,mixtral8x7b,24
mixtral8x7b,Levenshtein,0.7182539682539683,mixtral8x7b,24
mixtral8x7b,BLEU,0.0018248547136639824,mixtral8x7b,25
mixtral8x7b,Cosine,0.3654838161616322,mixtral8x7b,25
mixtral8x7b,Levenshtein,0.4671064360848636,mixtral8x7b,25
mixtral8x7b,BLEU,0.03511394474410869,mixtral8x7b,26
mixtral8x7b,Cosine,0.9101562056321757,mixtral8x7b,26
mixtral8x7b,Levenshtein,0.7308420056764428,mixtral8x7b,26
mixtral8x7b,BLEU,0.6032167255396718,mixtral8x7b,27
mixtral8x7b,Cosine,0.85432868658963,mixtral8x7b,27
mixtral8x7b,Levenshtein,0.7167019027484144,mixtral8x7b,27
mixtral8x7b,BLEU,0.32597508349311405,mixtral8x7b,28
mixtral8x7b,Cosine,0.6114982465363875,mixtral8x7b,28
mixtral8x7b,Levenshtein,0.5732277797768981,mixtral8x7b,28
mixtral8x7b,BLEU,0.0059392584054752205,mixtral8x7b,29
mixtral8x7b,Cosine,0.1530191804343753,mixtral8x7b,29
mixtral8x7b,Levenshtein,0.4304845385926467,mixtral8x7b,29
mixtral8x7b,BLEU,0.3919880371093902,mixtral8x7b,30
mixtral8x7b,Cosine,0.7930723573452164,mixtral8x7b,30
mixtral8x7b,Levenshtein,0.6689019279128248,mixtral8x7b,30
mixtral8x7b,BLEU,0.46007208662661725,mixtral8x7b,31
mixtral8x7b,Cosine,0.4370911841634855,mixtral8x7b,31
mixtral8x7b,Levenshtein,0.3516009852216748,mixtral8x7b,31
mixtral8x7b,BLEU,0.5875488681593912,mixtral8x7b,32
mixtral8x7b,Cosine,0.705171033899124,mixtral8x7b,32
mixtral8x7b,Levenshtein,0.5337505587840858,mixtral8x7b,32
mixtral8x7b,BLEU,0.24240476070057257,mixtral8x7b,33
mixtral8x7b,Cosine,0.5577355383247603,mixtral8x7b,33
mixtral8x7b,Levenshtein,0.47840024423752103,mixtral8x7b,33
mixtral8x7b,BLEU,0.3032644977212973,mixtral8x7b,34
mixtral8x7b,Cosine,0.7386258403562348,mixtral8x7b,34
mixtral8x7b,Levenshtein,0.6779328924810188,mixtral8x7b,34
mixtral8x7b,BLEU,0.13785234662758022,mixtral8x7b,35
mixtral8x7b,Cosine,0.3410275864773635,mixtral8x7b,35
mixtral8x7b,Levenshtein,0.49191115985741707,mixtral8x7b,35
mixtral8x7b,BLEU,0.11074736265152381,mixtral8x7b,36
mixtral8x7b,Cosine,0.5234733339046276,mixtral8x7b,36
mixtral8x7b,Levenshtein,0.5213843131328397,mixtral8x7b,36
mixtral8x7b,BLEU,0.4161812666221704,mixtral8x7b,37
mixtral8x7b,Cosine,0.538707722667625,mixtral8x7b,37
mixtral8x7b,Levenshtein,0.38333613304216363,mixtral8x7b,37
mixtral8x7b,BLEU,0.5048912193381105,mixtral8x7b,38
mixtral8x7b,Cosine,0.7148803769339228,mixtral8x7b,38
mixtral8x7b,Levenshtein,0.6354571573432483,mixtral8x7b,38
mixtral8x7b,BLEU,0.37205460831019227,mixtral8x7b,39
mixtral8x7b,Cosine,0.7062817831650163,mixtral8x7b,39
mixtral8x7b,Levenshtein,0.6898895497026338,mixtral8x7b,39
mixtral8x7b,BLEU,0.3206358731092834,mixtral8x7b,40
mixtral8x7b,Cosine,0.7503500583621183,mixtral8x7b,40
mixtral8x7b,Levenshtein,0.5229485396383866,mixtral8x7b,40
mixtral8x7b,BLEU,0.2770256364661732,mixtral8x7b,41
mixtral8x7b,Cosine,0.785533729556362,mixtral8x7b,41
mixtral8x7b,Levenshtein,0.6722049151955694,mixtral8x7b,41
mixtral8x7b,BLEU,0.2694632320185184,mixtral8x7b,42
mixtral8x7b,Cosine,0.8237875231628821,mixtral8x7b,42
mixtral8x7b,Levenshtein,0.6780133065140028,mixtral8x7b,42
mixtral8x7b,BLEU,0.0034036523398411275,mixtral8x7b,43
mixtral8x7b,Cosine,0.1737788027479169,mixtral8x7b,43
mixtral8x7b,Levenshtein,0.41509433962264153,mixtral8x7b,43
mixtral8x7b,BLEU,0.6562139695427658,mixtral8x7b,44
mixtral8x7b,Cosine,0.5389937046434464,mixtral8x7b,44
mixtral8x7b,Levenshtein,0.4534053636889832,mixtral8x7b,44
mixtral8x7b,BLEU,0.24447007901062126,mixtral8x7b,45
mixtral8x7b,Cosine,0.6320405437290214,mixtral8x7b,45
mixtral8x7b,Levenshtein,0.37392661982825914,mixtral8x7b,45
mixtral8x7b,BLEU,0.1892836692652549,mixtral8x7b,46
mixtral8x7b,Cosine,0.40274562345879794,mixtral8x7b,46
mixtral8x7b,Levenshtein,0.29407083167528847,mixtral8x7b,46
mixtral8x7b,BLEU,0.11119751449077576,mixtral8x7b,47
mixtral8x7b,Cosine,0.8131057403090631,mixtral8x7b,47
mixtral8x7b,Levenshtein,0.6446998722860792,mixtral8x7b,47
mixtral8x7b,BLEU,0.17579747664861667,mixtral8x7b,48
mixtral8x7b,Cosine,0.3942907704289185,mixtral8x7b,48
